city,lat,lng,country,iso2,admin,capital,population,population_proper
El Higo,8.447305,-80.036028,Panama,PA,Panamá Oeste,minor,,
Villa Rosario,8.773788,-79.875465,Panama,PA,Panamá Oeste,minor,,
Playa Leona,8.783894,-79.775466,Panama,PA,Panamá Oeste,minor,,
Los Cerritos,7.797463,-80.610713,Panama,PA,Herrera,minor,,
Río Congo,8.966661,-79.761047,Panama,PA,Panamá Oeste,minor,,
Bongo Arriba,8.588806,-82.622533,Panama,PA,Chiriquí,minor,,
Caimito,8.811426,-79.947377,Panama,PA,Panamá Oeste,minor,,
Aguadulce,8.241829,-80.546092,Panama,PA,Coclé,minor,,
El Chirú,8.398756,-80.187208,Panama,PA,Coclé,minor,,
Sajalices,8.683708,-79.87247,Panama,PA,Panamá Oeste,minor,,
Chepo,7.725613,-80.822952,Panama,PA,Herrera,minor,,
Pedregal,8.365865,-82.435244,Panama,PA,Chiriquí,minor,,
Boca de Balsa,8.525887,-82.033942,Panama,PA,Ngöbe-Buglé,minor,,
Corozal,8.077123,-81.439897,Panama,PA,Veraguas,minor,,
Güibale,8.51225,-81.362568,Panama,PA,Ngöbe-Buglé,minor,,
Las Minas,7.795809,-80.745699,Panama,PA,Herrera,minor,,
Tortí,8.921322,-78.405456,Panama,PA,Panamá,minor,,
Boró,8.169328,-81.30071,Panama,PA,Veraguas,minor,,
La Mesa,9.173081,-79.27401,Panama,PA,Panamá,minor,,
Progreso,8.450024,-82.834874,Panama,PA,Chiriquí,minor,,
Nuevo San Juan,9.222052,-79.666019,Panama,PA,Colón,minor,,
Guarumal,7.794044,-81.259044,Panama,PA,Veraguas,minor,,
Calabacito,8.24817,-81.081869,Panama,PA,Veraguas,minor,,
Perales,7.774608,-80.324938,Panama,PA,Los Santos,minor,,
Alcalde Díaz,9.120162,-79.556411,Panama,PA,Panamá,minor,,
Sardinilla,9.298279,-79.639559,Panama,PA,Colón,minor,,
Quebrada del Rosario,7.712378,-80.742218,Panama,PA,Herrera,minor,,
Campana,8.71648,-79.892141,Panama,PA,Panamá Oeste,minor,,
Barranco Colorado,8.389372,-80.635464,Panama,PA,Coclé,minor,,
Pacora,9.079372,-79.289974,Panama,PA,Panamá,minor,,
Rincón Hondo,7.844362,-80.603969,Panama,PA,Herrera,minor,,
Peña Blanca,8.461708,-81.678799,Panama,PA,Ngöbe-Buglé,minor,,
El Barrito,7.960588,-80.948012,Panama,PA,Veraguas,minor,,
Paraíso,8.658424,-82.58625,Panama,PA,Chiriquí,minor,,
Arraiján,8.951871,-79.660108,Panama,PA,Panamá Oeste,minor,,
Arosemena,8.970907,-79.966406,Panama,PA,Panamá Oeste,minor,,
Hato Chami,8.442813,-81.771961,Panama,PA,Ngöbe-Buglé,minor,,
Hato Corotú,8.323266,-81.972778,Panama,PA,Ngöbe-Buglé,minor,,
Hato Culantro,8.468469,-81.857144,Panama,PA,Ngöbe-Buglé,minor,,
Mirones,8.557575,-81.725739,Panama,PA,Ngöbe-Buglé,minor,,
Boca del Río Chiriquí,8.845172,-81.572647,Panama,PA,Ngöbe-Buglé,minor,,
Llano Ñopo,8.419957,-81.618652,Panama,PA,Ngöbe-Buglé,minor,,
Bisira,8.895527,-81.853517,Panama,PA,Ngöbe-Buglé,minor,,
Bisvalles,8.182978,-81.220925,Panama,PA,Veraguas,minor,,
Cuoronte,8.674569,-81.785861,Panama,PA,Ngöbe-Buglé,minor,,
